ID,Material,Type,Shape,Coat/Functional Group,Synthesis_Method,Surface_Charge,Cell_Type,No_of_Cells (cells/well),Human_Animal,Cell_Source,Cell_Tissue,Cell_Morphology,Cell_Age,Cell Line_Primary Cell,Time (hr),Concentration (ug/ml),Test,Test_Indicator,Size,Zeta,Target
522,Au,I,Star,,Chemical Reduction,Negative,RFPEC,5000.0,A,Rat,FatPad,Endothelial,Adult,L,24,2.0,MTS,TetrazoliumSalt,33.69,-24.52,121.65
1116,SiO2,I,Sphere,CTAB,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,12,7.8,MTT,TetrazoliumSalt,386.9,-35.9,108.73
2294,SiO2,I,Sphere,COOH,Soft Templating Method,Negative,A549,10000.0,H,Human,Lung,Epithelial,Adult,L,96,50.0,MTT,TetrazoliumSalt,120.0,-28.7,89.431
358,SiO2,I,Sphere,SodiumAlginate,Hydrolysis,Negative,Caco-2,5000.0,H,Human,Colon,Epithelial,Adult,L,24,50.0,AlamarBlue,AlamarBlue,345.2,-13.0,88.508
886,Ag,I,Rod,,EBPVD,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,96,0.2,MTS,TetrazoliumSalt,47.0,-34.1,89.978
1409,Ag,I,Rod,,EBPVD,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,24,200.0,MTS,TetrazoliumSalt,47.0,-34.1,89.31
238,Au,I,Sphere,Citrate,Commercial,Negative,RAW264.7,6000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,L,48,10.0,Live/Dead,CalceinAM,4.7,-57.5,82.952
1139,IronOxide,I,Sphere,Silica-FA,Solvothermal Process,Negative,SKOV-3,100000.0,H,Human,Ovary,Epithelial,Adult,L,48,100.0,MTT,TetrazoliumSalt,274.1,-27.7,83.445
2035,Au,I,Rod,,EBPVD,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,96,0.4,MTS,TetrazoliumSalt,65.0,-23.3,80.444
648,Pt,I,Sphere,PVP,Chemical Reduction,Negative,IMR90,5000.0,H,Human,Lung,Fibroblast,Adult,L,24,200.0,CellTiterGlo,LuciferaseEnzyme,4.0,-8.0,79.268
1794,SiO2,I,Sphere,NH2,Precipitation,Positive,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,12,7.8,MTT,TetrazoliumSalt,437.0,21.7,109.52
285,MgO,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,12,5.0,MTT,TetrazoliumSalt,39.2,11.6,93.399
1420,Polystyrene,O,Round,,Commercial,Negative,Caco-2,150000.0,H,Human,Colon,Epithelial,Adult,L,24,150.0,CoulterCounter,Impedance,50.0,-36.0,104.11
2302,Al2O3,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,0.001,MTT,TetrazoliumSalt,39.7,36.3,92.459
1152,Ag,I,Sphere,,Chemical Reduction,Negative,RAW264.7,10000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,L,72,100.0,MTT,TetrazoliumSalt,43.9,-16.2,30.097
295,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,24,31.25,MTT,TetrazoliumSalt,684.8,74.4,102.58
2105,Ag,I,Irregular,PVP,Commercial,Negative,NR8383,12000.0,A,Rat,Lung,Macrophage,Adult,L,24,3.1,WST-1,TetrazoliumSalt,20.0,-17.1,106.2
852,IronOxide,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,12,0.001,MTT,TetrazoliumSalt,46.8,1.7,99.013
2299,Au,I,Sphere,Citrate,Commercial,Negative,RAW264.7,6000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,L,48,10.0,Live/Dead,PropidiumIodide,270.0,-45.96,94.872
1033,SLN,O,Sphere,DDAB,Multiple Emulsion Method,Positive,Y-79,10000.0,H,Human,Retina,MulticellularClusters,Adult,L,24,660.0,AlamarBlue,AlamarBlue,134.2,28.2,61.17
2004,SWCNT,C,Nanotube,,Commercial,Positive,mDF,10000.0,A,Mouse,Skin,Fibroblast,Adult,P,24,1.0,MTT,TetrazoliumSalt,9.0,12.9,56.962
1131,Ag,I,Sphere,Citrate,Chemical Reduction,Negative,HDF,3000.0,H,Human,Skin,Fibroblast,Adult,L,24,12.5,MTS,TetrazoliumSalt,50.0,-35.0,87.98
1736,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,150.0,MTT,TetrazoliumSalt,10.9,-45.4,107.31
1517,Polystyrene,O,Sphere,COOH,Commercial,Negative,HeLa,5000.0,H,Human,Cervix,Epithelial,Adult,L,24,50.0,CCK-8,TetrazoliumSalt,500.0,-38.5,97.527
824,Ag,I,Sphere,,Chemical Reduction,Negative,KEC,20000.0,H,Human,Skin,Epithelial,Adult,P,48,13.48,MTS,TetrazoliumSalt,17.0,-23.1,8.0563
29,SiO2,I,Sphere,NH2,Precipitation,Positive,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,12,31.2,MTT,TetrazoliumSalt,437.0,21.7,114.86
1255,Graphite,C,Sphere,,Explosion,Positive,C3A,30000.0,H,Human,Liver,Epithelial,Adult,L,2,100.0,MTT,TetrazoliumSalt,4.0,31.4,99.179
1923,Ag,I,Sphere,,Commercial,Negative,HeLa,10000.0,H,Human,Cervix,Epithelial,Adult,L,72,200.0,AlamarBlue,AlamarBlue,29.57,-33.33,0.0
2336,Ag,I,Sphere,Citrate-Oligonucleotide,Chemical Reduction,Negative,A549,3000.0,H,Human,Lung,Epithelial,Adult,L,48,50.0,MTS,TetrazoliumSalt,50.0,-30.0,66.584
480,SWCNT,C,Nanotube,,Commercial,Positive,hPDLF,10000.0,H,Human,Teeth,Fibroblast,Adult,P,24,1.0,MTT,TetrazoliumSalt,9.0,12.9,42.172
1186,CuO,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,12,20.0,MTT,TetrazoliumSalt,46.3,42.8,45.215
298,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,72,62.5,MTT,TetrazoliumSalt,458.9,72.1,113.15
1587,C60,C,Sphere,Dextran,Commercial,Negative,C6,10000.0,A,Rat,Brain,Fibroblast,Adult,L,24,200.0,MTT,TetrazoliumSalt,30.0,-16.9,69.835
1935,SiO2,I,Sphere,SodiumAlginate,Hydrolysis,Negative,HepG2,5000.0,H,Human,Liver,Epithelial,Adult,L,48,50.0,AlamarBlue,AlamarBlue,345.2,-13.0,97.938
1965,TiO2,I,Sphere,,Commercial,Negative,AGS,10000.0,H,Human,Stomach,Epithelial,Adult,L,6,40.0,MTS,TetrazoliumSalt,25.0,-9.96,103.32
2136,SiO2,I,Sphere,COOH,Soft Templating Method,Negative,MCF-7,10000.0,H,Human,Breast,Epithelial,Adult,L,96,200.0,MTT,TetrazoliumSalt,120.0,-28.7,90.679
318,Dendrimer,O,Sphere,,Commercial,Positive,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,24,10.0,MTT,TetrazoliumSalt,8.1,7.6,56.744
989,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,3,175.0,MTT,TetrazoliumSalt,10.9,-45.4,93.173
1404,Au,I,Rod,,EBPVD,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,96,20.0,MTS,TetrazoliumSalt,65.0,-23.3,77.333
1187,Polystyrene,O,Round,,Commercial,Negative,Caco-2,150000.0,H,Human,Colon,Epithelial,Adult,L,24,50.0,CoulterCounter,Impedance,50.0,-36.0,106.16
1497,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,48,1000.0,MTT,TetrazoliumSalt,684.8,74.4,105.56
403,SLN,O,Sphere,,Emulsion-Solvent Evaporation ,Negative,A549,100000.0,H,Human,Lung,Epithelial,Adult,L,24,14015.2,NRU,TetrazoliumSalt,98.4,-14.6,18.275
1147,Au,I,Sphere,Citrate,Commercial,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,24,0.5,MTS,TetrazoliumSalt,61.06,-32.7,91.608
1906,Ag,I,Sphere,CYS,Chemical Reduction,Negative,L929,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,L,24,100.0,MTT,TetrazoliumSalt,8.0,-56.9,18.519
2124,SiO2,I,Sphere,CTAB,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,24,3.9,MTT,TetrazoliumSalt,386.9,-35.9,120.85
763,MWCNT,C,Nanotube,PEG,Chemical Vapor Deposition,Negative,Macrophages,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,P,24,75.0,WST-1,TetrazoliumSalt,27.3,-35.6,79.808
1685,SiO2,I,Sphere,,Commercial,Negative,RAW264.7,2600.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,L,24,100.0,XTT,TetrazoliumSalt,10.0,-27.0,82.714
488,Polystyrene,O,Sphere,NH2,Commercial,Positive,TT1,500000.0,H,Human,Lung,Epithelial,Adult,P,24,100.0,MTT,TetrazoliumSalt,50.0,43.0,41.315
2042,Polystyrene,O,Sphere,COOH,Commercial,Negative,TT1,500000.0,H,Human,Lung,Epithelial,Adult,P,24,50.0,MTT,TetrazoliumSalt,50.0,-46.7,93.74
936,SiO2,I,Sphere,,Sol-Gel Method,Negative,A549,50000.0,H,Human,Lung,Epithelial,Adult,L,72,50.0,MTT,TetrazoliumSalt,199.89,-36.3,50.569
1378,SiO2,I,Sphere,Ph,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,24,3.9,MTT,TetrazoliumSalt,375.4,-26.8,96.761
1633,SiO2,I,Sphere,CTAB,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,12,15.6,MTT,TetrazoliumSalt,386.9,-35.9,98.451
1618,Pt,I,Sphere,PVP,Chemical Reduction,Negative,IMR90,5000.0,H,Human,Lung,Fibroblast,Adult,L,24,50.0,CellTiterGlo,LuciferaseEnzyme,4.0,-8.0,93.902
63,IronOxide,I,Sphere,,Commercial,Negative,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,12,0.01,MTT,TetrazoliumSalt,42.5,-8.2,95.066
182,CuO,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,1.0,MTT,TetrazoliumSalt,46.3,42.8,96.066
2277,Au,I,Sphere,Citrate,Commercial,Negative,NR8383,12000.0,A,Rat,Lung,Macrophage,Adult,L,24,1.298,WST-1,TetrazoliumSalt,13.0,-60.7,82.087
2360,Ag,I,Sphere,Citrate,Chemical Reduction,Negative,A549,3000.0,H,Human,Lung,Epithelial,Adult,L,24,100.0,MTS,TetrazoliumSalt,50.0,-35.0,41.432
183,Au,I,Star,,Chemical Reduction,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,L,96,40.0,MTS,TetrazoliumSalt,33.69,-24.52,98.841
1076,CeO2,I,Cubic,,Commercial,Negative,MCF-7,30000.0,H,Human,Breast,Epithelial,Adult,L,24,25.0,NRU,NeutralRed,25.0,-13.0,100.0
1735,SWCNT,C,Nanotube,,Commercial,Negative,NR8383,500000.0,A,Rat,Lung,Macrophage,Adult,L,4,25.0,MTT,TetrazoliumSalt,601.7,-13.005,58.417
1174,SLN,O,Sphere,CTAB,Multiple Emulsion Method,Positive,SV-80,5000.0,H,Human,Lung,Fibroblast,Adult,L,24,66.0,AlamarBlue,AlamarBlue,135.1,28.2,8.8926
1445,IronOxide,I,Sphere,Silica-NH2,Commercial,Negative,HK-2,30000.0,H,Human,Kidney,Epithelial,Adult,L,24,1.0,XTT,TetrazoliumSalt,114.0,-9.77,106.28
2083,Dendrimer,O,Sphere,,Commercial,Neutral,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,24,100.0,MTT,TetrazoliumSalt,2.2,0.01,96.558
533,ZnO,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,0.1,MTT,TetrazoliumSalt,45.3,32.7,96.066
275,TiO2,I,Irregular,,Commercial,Negative,A431,10000.0,H,Human,Skin,Epithelial,Adult,L,48,8.0,MTT,TetrazoliumSalt,50.0,-17.6,74.169
1753,TiO2,I,Sphere,,Commercial,Negative,Caco-2,30000.0,H,Human,Colon,Epithelial,Adult,L,48,100.0,MTT,TetrazoliumSalt,15.84,-43.29,6.0
1814,ZnO,I,Sphere,,Commercial,Positive,THP-1,1000000.0,H,Human,Blood,Monocyte,Adult,L,24,10.0,MTT,TetrazoliumSalt,94.5,17.5,57.358
1064,Ag,I,Sphere,Citrate-Lactose,Chemical Reduction,Negative,HDF,3000.0,H,Human,Skin,Fibroblast,Adult,L,24,25.0,MTS,TetrazoliumSalt,50.0,-31.0,96.164
1049,Polystyrene,O,Sphere,NH2,Commercial,Positive,NIH3T3,5000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,5.0,CCK-8,TetrazoliumSalt,50.0,36.6,77.165
2103,Ag,I,Sphere,Citrate,Commercial,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,96,1.0,MTS,TetrazoliumSalt,39.94,-23.5,101.43
1086,SiO2,I,Sphere,NH2,Precipitation,Positive,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,24,15.6,MTT,TetrazoliumSalt,437.0,21.7,94.225
801,Pt,I,Sphere,FA,Chemical Reduction,Negative,MCF-7,5000.0,H,Human,Breast,Epithelial,Adult,L,72,100.0,CellTiterGlo,LuciferaseEnzyme,12.5,-40.5,24.466
523,Al2O3,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,10.0,MTT,TetrazoliumSalt,39.7,36.3,95.738
2480,ZnO,I,Sphere,,Commercial,Negative,SHSY5Y,350000.0,H,Human,BoneMarrow,Epithelial,Adult,L,6,40.0,MTT,TetrazoliumSalt,100.0,-8.23,57.115
1873,C60,C,Sphere,,Commercial,Negative,V79,10000.0,A,Hamster,Lung,Fibroblast,Adult,L,24,5.0,MTT,TetrazoliumSalt,7.0,-25.0,81.862
1637,SiO2,I,Sphere,CTAB,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,12,62.5,MTT,TetrazoliumSalt,386.9,-35.9,100.43
811,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,72,500.0,MTT,TetrazoliumSalt,684.8,74.4,104.37
2044,Ag,I,Sphere,PVP,Chemical Reduction,Negative,KEC,20000.0,H,Human,Skin,Epithelial,Adult,P,24,5.39,MTS,TetrazoliumSalt,17.0,-18.4,75.395
299,Polystyrene,O,Sphere,NH2,Commercial,Positive,NIH3T3,5000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,5.0,CCK-8,TetrazoliumSalt,50.0,36.6,7.4016
1314,Polystyrene,O,Sphere,COOH,Commercial,Negative,AT2,100000.0,H,Human,Lung,Epithelial,Adult,P,24,100.0,MTT,TetrazoliumSalt,50.0,-46.7,94.569
1955,ZnO,I,Sphere,,Commercial,Negative,SHSY5Y,350000.0,H,Human,BoneMarrow,Epithelial,Adult,L,6,30.0,NRU,NeutralRed,100.0,-8.23,60.262
576,PLGA,O,Sphere,PVA,Emulsion-Solvent Evaporation ,Negative,Calu-3,25000.0,H,Human,Lung,Epithelial,Adult,L,72,3000.0,MTT,TetrazoliumSalt,230.0,-5.0,63.538
370,Ag,I,Wire,,Commercial,Negative,J774A.1,10000.0,A,Mouse,Ascites,Macrophage,Adult,L,24,5.0,MTS,TetrazoliumSalt,100.0,-1.46,103.67
1885,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,200.0,NRU,NeutralRed,10.0,-31.8,96.05
1925,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,72,62.5,MTT,TetrazoliumSalt,475.2,71.3,96.146
38,SiO2,I,Sphere,DPPC,Sol-Gel Method,Negative,A549,40000.0,H,Human,Lung,Epithelial,Adult,L,24,8.0,CCK-8,TetrazoliumSalt,19.4,-13.5,98.928
2069,Au,I,Sphere,Citrate,Commercial,Negative,NR8383,12000.0,A,Rat,Lung,Macrophage,Adult,L,24,0.604,WST-1,TetrazoliumSalt,13.0,-60.7,82.793
1108,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,3,150.0,MTT,TetrazoliumSalt,10.9,-45.4,91.442
310,Dendrimer,O,Sphere,OS,Commercial,Positive,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,72,10.0,MTT,TetrazoliumSalt,4.5,19.57,84.938
1506,Au,I,Sphere,,Commercial,Negative,RFPEC,5000.0,A,Rat,FatPad,Endothelial,Adult,L,24,0.2,MTS,TetrazoliumSalt,61.46,-32.66,99.394
815,NiO,I,Sphere,,Commercial,Positive,HepG2,10000.0,H,Human,Liver,Epithelial,Adult,L,24,10.0,MTS,TetrazoliumSalt,21.6,25.3,82.234
135,SiO2,I,Sphere,,Commercial,Negative,RAW264.7,10000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,L,24,200.0,CCK-8,TetrazoliumSalt,12.0,-9.9,26.061
2053,PLGA,O,Sphere,PVA,Emulsion-Solvent Evaporation ,Negative,Calu-3,25000.0,H,Human,Lung,Epithelial,Adult,L,72,300.0,MTT,TetrazoliumSalt,230.0,-5.0,85.896
2154,Ag,I,Irregular,PVP,Commercial,Negative,BALB/c3T3,2000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,0.67,WST-1,TetrazoliumSalt,20.0,-17.1,102.69
642,SiO2,I,Sphere,SodiumAlginate,Hydrolysis,Negative,Caco-2,5000.0,H,Human,Colon,Epithelial,Adult,L,48,100.0,AlamarBlue,AlamarBlue,345.2,-13.0,81.475
2139,SiO2,I,Sphere,,Commercial,Negative,HepG2,10000.0,H,Human,Liver,Epithelial,Adult,L,72,50.0,MTT,TetrazoliumSalt,14.23,-25.0,71.316
1981,NiO,I,Sphere,,Commercial,Positive,HepG2,10000.0,H,Human,Liver,Epithelial,Adult,L,24,50.0,NRU,NeutralRed,21.6,25.3,85.282
138,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,6,300.0,NRU,NeutralRed,10.0,-31.8,94.553
2134,TiO2,I,Sphere,,Ball Mill-Aided Precipitation,Negative,NIH3T3,10000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,48,200.0,MTT,TetrazoliumSalt,50.0,-22.0,68.915
1343,SiO2,I,Sphere,,Commercial,Negative,A549,10000.0,H,Human,Lung,Epithelial,Adult,L,72,25.0,MTT,TetrazoliumSalt,15.0,-25.0,87.072
302,CuO,I,Sphere,,Commercial,Negative,A549,5000.0,H,Human,Lung,Epithelial,Adult,L,24,0.5,CCK-8,TetrazoliumSalt,30.0,-29.1,109.73
1874,ZnO,I,Sphere,,Commercial,Negative,SHSY5Y,350000.0,H,Human,BoneMarrow,Epithelial,Adult,L,48,30.0,MTT,TetrazoliumSalt,100.0,-8.23,9.0909
1869,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,72,50.0,AlamarBlue,AlamarBlue,29.57,-33.33,35.0
210,Pt,I,Sphere,,Green Synthesis,Negative,HEK293,10000.0,H,Human,Kidney,Epithelial,Embryonic,L,6,180.0,NRU,NeutralRed,24.6,-11.0,93.205
1709,CeO2,I,Cubic,,Commercial,Negative,HT-1080,30000.0,H,Human,Connective Tissue,Epithelial,Adult,L,24,200.0,MTT,TetrazoliumSalt,25.0,-13.0,107.02
1957,Chitosan,O,Sphere,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,72,31.25,MTT,TetrazoliumSalt,164.0,63.2,98.659
2116,TiO2,I,Irregular,,Commercial,Negative,A431,10000.0,H,Human,Skin,Epithelial,Adult,L,6,8.0,NRU,NeutralRed,50.0,-17.6,91.672
593,MWCNT,C,Nanotube,PEG,Chemical Vapor Deposition,Negative,RAW264.7,100000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,L,24,100.0,WST-1,TetrazoliumSalt,27.3,-35.6,66.622
510,IronOxide,I,Sphere,,Pyrolysis,Negative,A549,100000.0,H,Human,Lung,Epithelial,Adult,L,24,4.0,MTT,TetrazoliumSalt,6.0,-36.5,91.277
152,SWCNT,C,Nanotube,COOH,Chemical Vapor Deposition,Negative,V79,16000.0,A,Hamster,Lung,Fibroblast,Adult,L,24,100.0,MTS,TetrazoliumSalt,1.5,-8.1,55.455
1696,Ag,I,Sphere,,Chemical Reduction,Negative,KEC,20000.0,H,Human,Skin,Epithelial,Adult,P,48,2.7,MTS,TetrazoliumSalt,17.0,-23.1,85.55
1059,SiO2,I,Sphere,Ph,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,24,250.0,MTT,TetrazoliumSalt,375.4,-26.8,103.1
426,MgO,I,Hexagon,,Sol-Gel Method,Negative,VERO,100000.0,A,Monkey,Kidney,Epithelial,Adult,L,24,200.0,MTT,TetrazoliumSalt,43.8,-7.21,77.52
1531,SiO2,I,Sphere,SodiumAlginate,Hydrolysis,Negative,HepG2,5000.0,H,Human,Liver,Epithelial,Adult,L,48,100.0,AlamarBlue,AlamarBlue,345.2,-13.0,95.876
1847,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,A549,100000.0,H,Human,Lung,Epithelial,Adult,L,24,0.5,MTT,TetrazoliumSalt,8.0,11.0,100.0
2420,Ag,I,Wire,,Commercial,Negative,J774A.1,10000.0,A,Mouse,Ascites,Macrophage,Adult,L,24,2.0,MTS,TetrazoliumSalt,50.0,-2.49,98.427
147,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,6,50.0,MTT,TetrazoliumSalt,10.9,-45.4,96.346
98,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,HeLa,100000.0,H,Human,Cervix,Epithelial,Adult,L,48,4.0,MTT,TetrazoliumSalt,8.0,11.0,78.824
675,SiO2,I,Sphere,,Commercial,Negative,RAW264.7,2600.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,L,24,10.0,XTT,TetrazoliumSalt,10.0,-27.0,114.38
925,MWCNT,C,Nanotube,,Commercial,Negative,HUVEC,40000.0,H,Human,Umbilical Vein,Endothelial,Embryonic,P,24,8.0,CCK-8,TetrazoliumSalt,17.4,-18.9,89.587
890,TiO2,I,Sphere,,Commercial,Negative,A549,30000.0,H,Human,Lung,Epithelial,Adult,L,48,30.0,MTT,TetrazoliumSalt,81.8,-8.6,57.4
1610,TiO2,I,Irregular,,Commercial,Negative,A431,10000.0,H,Human,Skin,Epithelial,Adult,L,6,0.08,NRU,NeutralRed,50.0,-17.6,99.344
2439,IronOxide,I,Sphere,,Commercial,Negative,mDF,10000.0,A,Mouse,Skin,Fibroblast,Adult,P,6,10.0,MTT,TetrazoliumSalt,28.33,-18.4,85.385
792,IronOxide,I,Sphere,PEG-FA,Solvothermal Process,Negative,SKOV-3,100000.0,H,Human,Ovary,Epithelial,Adult,L,24,100.0,LDH,LDHrelease,326.5,-23.5,79.316
1411,Au,I,Rod,,EBPVD,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,96,400.0,MTS,TetrazoliumSalt,65.0,-23.3,62.0
692,Ag,I,Sphere,Citrate,Chemical Reduction,Negative,HDF,3000.0,H,Human,Skin,Fibroblast,Adult,L,72,25.0,MTS,TetrazoliumSalt,50.0,-35.0,53.985
106,Al2O3,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,12,0.001,MTT,TetrazoliumSalt,39.7,36.3,96.37
1144,ZnO,I,Sphere,,Commercial,Negative,SHSY5Y,350000.0,H,Human,BoneMarrow,Epithelial,Adult,L,3,20.0,NRU,NeutralRed,100.0,-8.23,86.463
198,Ag,I,Sphere,,Commercial,Negative,HeLa,10000.0,H,Human,Cervix,Epithelial,Adult,L,24,80.0,AlamarBlue,AlamarBlue,29.57,-33.33,48.087
1872,ZnO,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,20.0,MTT,TetrazoliumSalt,45.3,32.7,42.623
1128,EudragitRL,O,Sphere,,Emulsion-Solvent Evaporation ,Positive,THP-1,5000.0,H,Human,Blood,Monocyte,Adult,L,24,100.0,Live/Dead,TrypanBlue,142.0,56.0,136.46
1349,MWCNT,C,Nanotube,,Commercial,Negative,NR8383,500000.0,A,Rat,Lung,Macrophage,Adult,L,24,200.0,AlamarBlue,AlamarBlue,217.2,-13.005,13.056
545,TiO2,I,Sphere,,Commercial,Negative,AGS,10000.0,H,Human,Stomach,Epithelial,Adult,L,6,150.0,MTS,TetrazoliumSalt,21.0,-27.8,128.0
787,SiO2,I,Sphere,,Hydrolysis,Negative,Caco-2,5000.0,H,Human,Colon,Epithelial,Adult,L,48,100.0,AlamarBlue,AlamarBlue,289.76,-28.0,110.44
1626,SWCNT,C,Nanotube,,Chemical Vapor Deposition,Negative,V79,16000.0,A,Hamster,Lung,Fibroblast,Adult,L,24,100.0,MTS,TetrazoliumSalt,1.5,-9.72,96.364
1549,Pt,I,Sphere,PVP,Chemical Reduction,Negative,MCF-7,5000.0,H,Human,Breast,Epithelial,Adult,L,72,50.0,CellTiterGlo,LuciferaseEnzyme,4.0,-8.0,88.318
1854,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,24,400.0,NRU,NeutralRed,29.57,-33.33,34.229
1247,SiO2,I,Sphere,,Sol-Gel Method,Negative,NIH3T3,50000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,50.0,MTT,TetrazoliumSalt,21.06,-24.5,38.095
2405,TiO2,I,Sphere,,Commercial,Negative,AGS,10000.0,H,Human,Stomach,Epithelial,Adult,L,6,20.0,MTS,TetrazoliumSalt,21.0,-27.8,133.85
1616,IronOxide,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,12,20.0,MTT,TetrazoliumSalt,46.8,1.7,97.039
96,SiO2,I,Sphere,,Sol-Gel Method,Negative,A549,50000.0,H,Human,Lung,Epithelial,Adult,L,72,100.0,MTT,TetrazoliumSalt,199.89,-36.3,50.114
2254,TiO2,I,Sphere,,Commercial,Negative,AGS,10000.0,H,Human,Stomach,Epithelial,Adult,L,24,60.0,MTS,TetrazoliumSalt,21.0,-27.8,109.54
261,SiO2,I,Sphere,Ph,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,24,1.95,MTT,TetrazoliumSalt,375.4,-26.8,103.52
1095,TiO2,I,Sphere,,Commercial,Negative,A549,30000.0,H,Human,Lung,Epithelial,Adult,L,48,3.0,MTT,TetrazoliumSalt,15.84,-43.29,75.089
