ID,Material,Type,Shape,Coat/Functional Group,Synthesis_Method,Surface_Charge,Cell_Type,No_of_Cells (cells/well),Human_Animal,Cell_Source,Cell_Tissue,Cell_Morphology,Cell_Age,Cell Line_Primary Cell,Time (hr),Concentration (ug/ml),Test,Test_Indicator,Size,Zeta,Target
1605,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,6,100.0,NRU,NeutralRed,10.0,-31.8,1
2432,EudragitRL,O,Sphere,,Emulsion-Solvent Evaporation ,Positive,NR8383,5000.0,A,Rat,Lung,Macrophage,Adult,L,24,6.25,Live/Dead,TrypanBlue,142.0,56.0,1
2239,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,3,10.0,MTT,TetrazoliumSalt,10.0,-31.8,1
710,Au,I,Sphere,Citrate,Commercial,Negative,RAW264.7,6000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,L,48,100.0,Live/Dead,PropidiumIodide,270.0,-45.96,1
1780,PTFE-PMMA,O,Irregular,,Free Radical Polymerization,Negative,J774A.1,10000.0,A,Mouse,Ascites,Macrophage,Adult,L,24,400.0,AlamarBlue,AlamarBlue,715.3,-4.5,0
1183,IronOxide,I,Sphere,,Pyrolysis,Negative,HEK293,100000.0,H,Human,Kidney,Epithelial,Embryonic,L,48,0.5,MTT,TetrazoliumSalt,6.0,-36.5,1
685,SiO2,I,Sphere,,Commercial,Negative,RAW264.7,6000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,L,48,1000.0,Live/Dead,CalceinAM,9.0,-26.96,0
1335,Pt,I,Sphere,FA,Chemical Reduction,Negative,MCF-7,5000.0,H,Human,Breast,Epithelial,Adult,L,24,400.0,CellTiterGlo,LuciferaseEnzyme,12.5,-40.5,0
1877,SiO2,I,Sphere,CTAB,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,12,1.95,MTT,TetrazoliumSalt,386.9,-35.9,1
2517,Ag,I,Sphere,,Commercial,Negative,A549,5000.0,H,Human,Lung,Epithelial,Adult,L,48,50.0,MTT,TetrazoliumSalt,65.0,-30.0,0
2146,MWCNT,C,Nanotube,,Commercial,Negative,HUVEC,40000.0,H,Human,Umbilical Vein,Endothelial,Embryonic,P,24,16.0,NRU,NeutralRed,17.4,-18.9,1
1893,MWCNT,C,Nanotube,COOH,Commercial,Negative,HUVEC,40000.0,H,Human,Umbilical Vein,Endothelial,Embryonic,P,24,128.0,CCK-8,TetrazoliumSalt,25.0,-5.63,0
1781,Ag,I,Sphere,Citrate,Chemical Reduction,Negative,A549,3000.0,H,Human,Lung,Epithelial,Adult,L,48,100.0,MTS,TetrazoliumSalt,50.0,-35.0,0
212,MWCNT,C,Nanotube,COOH,Commercial,Negative,HUVEC,40000.0,H,Human,Umbilical Vein,Endothelial,Embryonic,P,24,8.0,CCK-8,TetrazoliumSalt,25.0,-5.63,0
70,IronOxide,I,Sphere,Silica-FA,Solvothermal Process,Negative,SKOV-3,100000.0,H,Human,Ovary,Epithelial,Adult,L,24,50.0,LDH,LDHrelease,274.1,-27.7,1
200,Ag,I,Rod,,EBPVD,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,24,0.2,MTS,TetrazoliumSalt,47.0,-34.1,1
2270,Diamond,C,Sphere,,Explosion,Negative,U87,10000.0,H,Human,Brain,Epithelial,Adult,L,2,100.0,MTT,TetrazoliumSalt,4.0,-35.6,1
1615,SWCNT,C,Nanotube,,Chemical Vapor Deposition,Negative,PC12,10000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,24,10.0,XTT,TetrazoliumSalt,1.15,-15.53,1
854,Ag,I,Sphere,Citrate-Oligonucleotide,Chemical Reduction,Negative,HDF,3000.0,H,Human,Skin,Fibroblast,Adult,L,48,12.5,MTS,TetrazoliumSalt,50.0,-30.0,0
50,SiO2,I,Sphere,,Commercial,Negative,A431,10000.0,H,Human,Skin,Epithelial,Adult,L,72,50.0,MTT,TetrazoliumSalt,15.0,-25.0,0
1511,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,24,1000.0,MTT,TetrazoliumSalt,684.8,74.4,1
363,SiO2,I,Sphere,,Sol-Gel Method,Negative,HepG2,50000.0,H,Human,Liver,Epithelial,Adult,L,24,10.0,MTT,TetrazoliumSalt,59.72,-38.1,1
1871,SiO2,I,Sphere,,Sol-Gel Method,Negative,NIH3T3,50000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,10.0,MTT,TetrazoliumSalt,199.89,-36.3,0
805,Ag,I,Sphere,,Commercial,Negative,HeLa,10000.0,H,Human,Cervix,Epithelial,Adult,L,24,40.0,AlamarBlue,AlamarBlue,29.57,-33.33,0
1624,Au,I,Sphere,GSH,Chemical Reduction,Negative,L929,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,L,24,100.0,MTT,TetrazoliumSalt,43.17,-58.0,1
2050,C60,C,Sphere,,Emulsion-Solvent Evaporation ,Negative,HEK293,10000.0,H,Human,Kidney,Epithelial,Embryonic,L,24,18.0,MTT,TetrazoliumSalt,125.0,-25.3,1
2147,SiO2,I,Sphere,SodiumAlginate,Hydrolysis,Negative,Caco-2,5000.0,H,Human,Colon,Epithelial,Adult,L,24,500.0,AlamarBlue,AlamarBlue,345.2,-13.0,0
108,Pt,I,Sphere,,Green Synthesis,Negative,HEK293,10000.0,H,Human,Kidney,Epithelial,Embryonic,L,48,20.0,MTS,TetrazoliumSalt,24.6,-11.0,1
80,Ag,I,Sphere,,Commercial,Negative,HeLa,10000.0,H,Human,Cervix,Epithelial,Adult,L,72,150.0,AlamarBlue,AlamarBlue,29.57,-33.33,0
1855,PTFE-PMMA,O,Irregular,,Free Radical Polymerization,Negative,HepG2,10000.0,H,Human,Liver,Epithelial,Adult,L,24,200.0,AlamarBlue,AlamarBlue,744.7,-2.2,0
1442,CuO,I,Sphere,,Commercial,Negative,A549,5000.0,H,Human,Lung,Epithelial,Adult,L,24,100.0,CCK-8,TetrazoliumSalt,30.0,-29.1,0
1416,Au,I,Sphere,Citrate,Commercial,Negative,BALB/c3T3,2000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,1.298,WST-1,TetrazoliumSalt,13.0,-60.7,1
791,MgO,I,Sphere,,Sol-Gel Method,Negative,3T3-L1,100000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,800.0,MTT,TetrazoliumSalt,47.9,-7.01,0
725,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,HeLa,100000.0,H,Human,Cervix,Epithelial,Adult,L,72,0.5,MTT,TetrazoliumSalt,8.0,11.0,1
215,SiO2,I,Sphere,NH2,Precipitation,Positive,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,24,3.9,MTT,TetrazoliumSalt,437.0,21.7,1
2358,MgO,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,1.0,MTT,TetrazoliumSalt,39.2,11.6,1
338,Pt,I,Sphere,PVP,Chemical Reduction,Negative,IMR90,5000.0,H,Human,Lung,Fibroblast,Adult,L,48,200.0,CellTiterGlo,LuciferaseEnzyme,4.0,-8.0,0
758,IronOxide,I,Sphere,,Commercial,Negative,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,12,10.0,MTT,TetrazoliumSalt,42.5,-8.2,1
1004,Au,I,Sphere,,Commercial,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,L,96,0.4,MTS,TetrazoliumSalt,61.46,-32.66,0
587,IronOxide,I,Sphere,,Pyrolysis,Negative,HeLa,100000.0,H,Human,Cervix,Epithelial,Adult,L,24,2.0,MTT,TetrazoliumSalt,6.0,-36.5,1
486,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,72,1000.0,NRU,NeutralRed,29.57,-33.33,0
1574,SWCNT,C,Nanotube,,Commercial,Negative,NR8383,500000.0,A,Rat,Lung,Macrophage,Adult,L,4,50.0,MTT,TetrazoliumSalt,601.7,-13.005,0
980,PTFE-PMMA,O,Irregular,,Free Radical Polymerization,Negative,J774A.1,10000.0,A,Mouse,Ascites,Macrophage,Adult,L,24,50.0,AlamarBlue,AlamarBlue,715.3,-4.5,1
1051,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,72,750.0,MTT,TetrazoliumSalt,684.8,74.4,1
490,MgO,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,0.01,MTT,TetrazoliumSalt,39.2,11.6,1
554,SiO2,I,Sphere,,Sol-Gel Method,Negative,NIH3T3,50000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,500.0,MTT,TetrazoliumSalt,199.89,-36.3,0
1251,Dendrimer,O,Sphere,,Commercial,Neutral,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,72,100.0,MTT,TetrazoliumSalt,2.2,0.01,1
1950,MWCNT,C,Nanotube,,Commercial,Negative,NR8383,500000.0,A,Rat,Lung,Macrophage,Adult,L,4,12.5,AlamarBlue,AlamarBlue,217.2,-13.005,0
842,PTFE-PMMA,O,Irregular,,Free Radical Polymerization,Negative,J774A.1,10000.0,A,Mouse,Ascites,Macrophage,Adult,L,24,200.0,AlamarBlue,AlamarBlue,544.5,-8.6,1
2312,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,48,50.0,MTT,TetrazoliumSalt,29.57,-33.33,0
136,Ag,I,Sphere,,Commercial,Negative,HeLa,10000.0,H,Human,Cervix,Epithelial,Adult,L,72,20.0,MTT,TetrazoliumSalt,29.57,-33.33,0
850,SiO2,I,Sphere,,Commercial,Negative,HepG2,10000.0,H,Human,Liver,Epithelial,Adult,L,72,100.0,NRU,NeutralRed,14.23,-25.0,0
2113,Au,I,Star,,Chemical Reduction,Negative,RFPEC,5000.0,A,Rat,FatPad,Endothelial,Adult,L,96,400.0,MTS,TetrazoliumSalt,33.69,-24.52,1
796,MWCNT,C,Nanotube,,Commercial,Negative,HUVEC,40000.0,H,Human,Umbilical Vein,Endothelial,Embryonic,P,24,2.0,NRU,NeutralRed,17.4,-18.9,1
753,MgO,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,0.001,MTT,TetrazoliumSalt,39.2,11.6,1
2034,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,48,25.0,AlamarBlue,AlamarBlue,29.57,-33.33,0
1057,SiO2,I,Sphere,,Sol-Gel Method,Negative,A549,40000.0,H,Human,Lung,Epithelial,Adult,L,24,32.0,CCK-8,TetrazoliumSalt,19.4,-21.77,1
2285,SLN,O,Sphere,DDAB,Multiple Emulsion Method,Positive,MCF-7,5000.0,H,Human,Breast,Epithelial,Adult,L,24,165.0,AlamarBlue,AlamarBlue,134.2,28.2,1
1160,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,150.0,MTT,TetrazoliumSalt,10.0,-31.8,1
1334,PLGA,O,Sphere,,Emulsion-Solvent Evaporation ,Negative,BALB/c3T3,20000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,540.0,MTT,TetrazoliumSalt,95.0,-20.5,1
1962,Ag,I,Rod,,EBPVD,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,96,20.0,MTS,TetrazoliumSalt,47.0,-34.1,1
65,SWCNT,C,Nanotube,,Commercial,Negative,NR8383,500000.0,A,Rat,Lung,Macrophage,Adult,L,24,25.0,MTT,TetrazoliumSalt,601.7,-13.005,0
1824,Pt,I,Sphere,PVP,Chemical Reduction,Negative,IMR90,5000.0,H,Human,Lung,Fibroblast,Adult,L,48,400.0,CellTiterGlo,LuciferaseEnzyme,4.0,-8.0,0
2264,Ag,I,Sphere,,Commercial,Negative,HeLa,10000.0,H,Human,Cervix,Epithelial,Adult,L,48,250.0,MTT,TetrazoliumSalt,29.57,-33.33,0
1612,PLGA,O,Sphere,Chitosan,Emulsion-Solvent Evaporation ,Positive,Calu-3,25000.0,H,Human,Lung,Epithelial,Adult,L,4,3000.0,MTT,TetrazoliumSalt,230.0,32.0,1
953,ZnO,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,12,1.0,MTT,TetrazoliumSalt,45.3,32.7,1
2475,MWCNT,C,Nanotube,COOH,Chemical Vapor Deposition,Negative,Macrophages,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,P,24,50.0,WST-1,TetrazoliumSalt,24.6,-20.2,0
2065,Au,I,Rod,,EBPVD,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,96,200.0,MTS,TetrazoliumSalt,65.0,-23.3,0
1834,MWCNT,C,Nanotube,,Chemical Vapor Deposition,Negative,A549,12000.0,H,Human,Lung,Epithelial,Adult,L,24,200.0,MTS,TetrazoliumSalt,8.0,-6.96,1
2350,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,A549,100000.0,H,Human,Lung,Epithelial,Adult,L,72,0.5,MTT,TetrazoliumSalt,8.0,11.0,1
982,PLGA,O,Sphere,Chitosan,Emulsion-Solvent Evaporation ,Positive,Calu-3,25000.0,H,Human,Lung,Epithelial,Adult,L,4,200.0,MTT,TetrazoliumSalt,230.0,32.0,1
1597,ZnO,I,Sphere,,Commercial,Negative,SHSY5Y,350000.0,H,Human,BoneMarrow,Epithelial,Adult,L,3,15.0,MTT,TetrazoliumSalt,100.0,-8.23,1
155,Ag,I,Sphere,,Chemical Reduction,Negative,J774A.1,10000.0,A,Mouse,Ascites,Macrophage,Adult,L,72,1.0,MTT,TetrazoliumSalt,43.9,-16.2,1
2250,ZnO,I,Sphere,,Commercial,Negative,SHSY5Y,350000.0,H,Human,BoneMarrow,Epithelial,Adult,L,6,25.0,MTT,TetrazoliumSalt,100.0,-8.23,0
2470,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,24,500.0,MTT,TetrazoliumSalt,684.8,74.4,1
1513,Au,I,Sphere,Citrate,Commercial,Negative,NR8383,12000.0,A,Rat,Lung,Macrophage,Adult,L,24,0.061,WST-1,TetrazoliumSalt,13.0,-60.7,0
522,Au,I,Star,,Chemical Reduction,Negative,RFPEC,5000.0,A,Rat,FatPad,Endothelial,Adult,L,24,2.0,MTS,TetrazoliumSalt,33.69,-24.52,1
1116,SiO2,I,Sphere,CTAB,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,12,7.8,MTT,TetrazoliumSalt,386.9,-35.9,1
2294,SiO2,I,Sphere,COOH,Soft Templating Method,Negative,A549,10000.0,H,Human,Lung,Epithelial,Adult,L,96,50.0,MTT,TetrazoliumSalt,120.0,-28.7,1
358,SiO2,I,Sphere,SodiumAlginate,Hydrolysis,Negative,Caco-2,5000.0,H,Human,Colon,Epithelial,Adult,L,24,50.0,AlamarBlue,AlamarBlue,345.2,-13.0,1
886,Ag,I,Rod,,EBPVD,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,96,0.2,MTS,TetrazoliumSalt,47.0,-34.1,1
1409,Ag,I,Rod,,EBPVD,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,24,200.0,MTS,TetrazoliumSalt,47.0,-34.1,1
238,Au,I,Sphere,Citrate,Commercial,Negative,RAW264.7,6000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,L,48,10.0,Live/Dead,CalceinAM,4.7,-57.5,0
1139,IronOxide,I,Sphere,Silica-FA,Solvothermal Process,Negative,SKOV-3,100000.0,H,Human,Ovary,Epithelial,Adult,L,48,100.0,MTT,TetrazoliumSalt,274.1,-27.7,0
2035,Au,I,Rod,,EBPVD,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,96,0.4,MTS,TetrazoliumSalt,65.0,-23.3,0
648,Pt,I,Sphere,PVP,Chemical Reduction,Negative,IMR90,5000.0,H,Human,Lung,Fibroblast,Adult,L,24,200.0,CellTiterGlo,LuciferaseEnzyme,4.0,-8.0,0
1794,SiO2,I,Sphere,NH2,Precipitation,Positive,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,12,7.8,MTT,TetrazoliumSalt,437.0,21.7,1
285,MgO,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,12,5.0,MTT,TetrazoliumSalt,39.2,11.6,1
1420,Polystyrene,O,Round,,Commercial,Negative,Caco-2,150000.0,H,Human,Colon,Epithelial,Adult,L,24,150.0,CoulterCounter,Impedance,50.0,-36.0,1
2302,Al2O3,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,0.001,MTT,TetrazoliumSalt,39.7,36.3,1
1152,Ag,I,Sphere,,Chemical Reduction,Negative,RAW264.7,10000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,L,72,100.0,MTT,TetrazoliumSalt,43.9,-16.2,0
295,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,24,31.25,MTT,TetrazoliumSalt,684.8,74.4,1
2105,Ag,I,Irregular,PVP,Commercial,Negative,NR8383,12000.0,A,Rat,Lung,Macrophage,Adult,L,24,3.1,WST-1,TetrazoliumSalt,20.0,-17.1,1
852,IronOxide,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,12,0.001,MTT,TetrazoliumSalt,46.8,1.7,1
2299,Au,I,Sphere,Citrate,Commercial,Negative,RAW264.7,6000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,L,48,10.0,Live/Dead,PropidiumIodide,270.0,-45.96,1
1033,SLN,O,Sphere,DDAB,Multiple Emulsion Method,Positive,Y-79,10000.0,H,Human,Retina,MulticellularClusters,Adult,L,24,660.0,AlamarBlue,AlamarBlue,134.2,28.2,0
2004,SWCNT,C,Nanotube,,Commercial,Positive,mDF,10000.0,A,Mouse,Skin,Fibroblast,Adult,P,24,1.0,MTT,TetrazoliumSalt,9.0,12.9,0
1131,Ag,I,Sphere,Citrate,Chemical Reduction,Negative,HDF,3000.0,H,Human,Skin,Fibroblast,Adult,L,24,12.5,MTS,TetrazoliumSalt,50.0,-35.0,1
1736,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,150.0,MTT,TetrazoliumSalt,10.9,-45.4,1
1517,Polystyrene,O,Sphere,COOH,Commercial,Negative,HeLa,5000.0,H,Human,Cervix,Epithelial,Adult,L,24,50.0,CCK-8,TetrazoliumSalt,500.0,-38.5,1
824,Ag,I,Sphere,,Chemical Reduction,Negative,KEC,20000.0,H,Human,Skin,Epithelial,Adult,P,48,13.48,MTS,TetrazoliumSalt,17.0,-23.1,0
29,SiO2,I,Sphere,NH2,Precipitation,Positive,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,12,31.2,MTT,TetrazoliumSalt,437.0,21.7,1
1255,Graphite,C,Sphere,,Explosion,Positive,C3A,30000.0,H,Human,Liver,Epithelial,Adult,L,2,100.0,MTT,TetrazoliumSalt,4.0,31.4,1
1923,Ag,I,Sphere,,Commercial,Negative,HeLa,10000.0,H,Human,Cervix,Epithelial,Adult,L,72,200.0,AlamarBlue,AlamarBlue,29.57,-33.33,0
2336,Ag,I,Sphere,Citrate-Oligonucleotide,Chemical Reduction,Negative,A549,3000.0,H,Human,Lung,Epithelial,Adult,L,48,50.0,MTS,TetrazoliumSalt,50.0,-30.0,0
480,SWCNT,C,Nanotube,,Commercial,Positive,hPDLF,10000.0,H,Human,Teeth,Fibroblast,Adult,P,24,1.0,MTT,TetrazoliumSalt,9.0,12.9,0
1186,CuO,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,12,20.0,MTT,TetrazoliumSalt,46.3,42.8,0
298,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,72,62.5,MTT,TetrazoliumSalt,458.9,72.1,1
1587,C60,C,Sphere,Dextran,Commercial,Negative,C6,10000.0,A,Rat,Brain,Fibroblast,Adult,L,24,200.0,MTT,TetrazoliumSalt,30.0,-16.9,0
1935,SiO2,I,Sphere,SodiumAlginate,Hydrolysis,Negative,HepG2,5000.0,H,Human,Liver,Epithelial,Adult,L,48,50.0,AlamarBlue,AlamarBlue,345.2,-13.0,1
1965,TiO2,I,Sphere,,Commercial,Negative,AGS,10000.0,H,Human,Stomach,Epithelial,Adult,L,6,40.0,MTS,TetrazoliumSalt,25.0,-9.96,1
2136,SiO2,I,Sphere,COOH,Soft Templating Method,Negative,MCF-7,10000.0,H,Human,Breast,Epithelial,Adult,L,96,200.0,MTT,TetrazoliumSalt,120.0,-28.7,1
318,Dendrimer,O,Sphere,,Commercial,Positive,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,24,10.0,MTT,TetrazoliumSalt,8.1,7.6,0
989,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,3,175.0,MTT,TetrazoliumSalt,10.9,-45.4,1
1404,Au,I,Rod,,EBPVD,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,96,20.0,MTS,TetrazoliumSalt,65.0,-23.3,0
1187,Polystyrene,O,Round,,Commercial,Negative,Caco-2,150000.0,H,Human,Colon,Epithelial,Adult,L,24,50.0,CoulterCounter,Impedance,50.0,-36.0,1
1497,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,48,1000.0,MTT,TetrazoliumSalt,684.8,74.4,1
403,SLN,O,Sphere,,Emulsion-Solvent Evaporation ,Negative,A549,100000.0,H,Human,Lung,Epithelial,Adult,L,24,14015.2,NRU,TetrazoliumSalt,98.4,-14.6,0
1147,Au,I,Sphere,Citrate,Commercial,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,24,0.5,MTS,TetrazoliumSalt,61.06,-32.7,1
1906,Ag,I,Sphere,CYS,Chemical Reduction,Negative,L929,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,L,24,100.0,MTT,TetrazoliumSalt,8.0,-56.9,0
2124,SiO2,I,Sphere,CTAB,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,24,3.9,MTT,TetrazoliumSalt,386.9,-35.9,1
763,MWCNT,C,Nanotube,PEG,Chemical Vapor Deposition,Negative,Macrophages,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,P,24,75.0,WST-1,TetrazoliumSalt,27.3,-35.6,0
1685,SiO2,I,Sphere,,Commercial,Negative,RAW264.7,2600.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,L,24,100.0,XTT,TetrazoliumSalt,10.0,-27.0,0
488,Polystyrene,O,Sphere,NH2,Commercial,Positive,TT1,500000.0,H,Human,Lung,Epithelial,Adult,P,24,100.0,MTT,TetrazoliumSalt,50.0,43.0,0
2042,Polystyrene,O,Sphere,COOH,Commercial,Negative,TT1,500000.0,H,Human,Lung,Epithelial,Adult,P,24,50.0,MTT,TetrazoliumSalt,50.0,-46.7,1
936,SiO2,I,Sphere,,Sol-Gel Method,Negative,A549,50000.0,H,Human,Lung,Epithelial,Adult,L,72,50.0,MTT,TetrazoliumSalt,199.89,-36.3,0
1378,SiO2,I,Sphere,Ph,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,24,3.9,MTT,TetrazoliumSalt,375.4,-26.8,1
1633,SiO2,I,Sphere,CTAB,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,12,15.6,MTT,TetrazoliumSalt,386.9,-35.9,1
1618,Pt,I,Sphere,PVP,Chemical Reduction,Negative,IMR90,5000.0,H,Human,Lung,Fibroblast,Adult,L,24,50.0,CellTiterGlo,LuciferaseEnzyme,4.0,-8.0,1
63,IronOxide,I,Sphere,,Commercial,Negative,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,12,0.01,MTT,TetrazoliumSalt,42.5,-8.2,1
182,CuO,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,1.0,MTT,TetrazoliumSalt,46.3,42.8,1
2277,Au,I,Sphere,Citrate,Commercial,Negative,NR8383,12000.0,A,Rat,Lung,Macrophage,Adult,L,24,1.298,WST-1,TetrazoliumSalt,13.0,-60.7,0
2360,Ag,I,Sphere,Citrate,Chemical Reduction,Negative,A549,3000.0,H,Human,Lung,Epithelial,Adult,L,24,100.0,MTS,TetrazoliumSalt,50.0,-35.0,0
183,Au,I,Star,,Chemical Reduction,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,L,96,40.0,MTS,TetrazoliumSalt,33.69,-24.52,1
1076,CeO2,I,Cubic,,Commercial,Negative,MCF-7,30000.0,H,Human,Breast,Epithelial,Adult,L,24,25.0,NRU,NeutralRed,25.0,-13.0,1
1735,SWCNT,C,Nanotube,,Commercial,Negative,NR8383,500000.0,A,Rat,Lung,Macrophage,Adult,L,4,25.0,MTT,TetrazoliumSalt,601.7,-13.005,0
1174,SLN,O,Sphere,CTAB,Multiple Emulsion Method,Positive,SV-80,5000.0,H,Human,Lung,Fibroblast,Adult,L,24,66.0,AlamarBlue,AlamarBlue,135.1,28.2,0
1445,IronOxide,I,Sphere,Silica-NH2,Commercial,Negative,HK-2,30000.0,H,Human,Kidney,Epithelial,Adult,L,24,1.0,XTT,TetrazoliumSalt,114.0,-9.77,1
2083,Dendrimer,O,Sphere,,Commercial,Neutral,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,24,100.0,MTT,TetrazoliumSalt,2.2,0.01,1
533,ZnO,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,0.1,MTT,TetrazoliumSalt,45.3,32.7,1
275,TiO2,I,Irregular,,Commercial,Negative,A431,10000.0,H,Human,Skin,Epithelial,Adult,L,48,8.0,MTT,TetrazoliumSalt,50.0,-17.6,0
1753,TiO2,I,Sphere,,Commercial,Negative,Caco-2,30000.0,H,Human,Colon,Epithelial,Adult,L,48,100.0,MTT,TetrazoliumSalt,15.84,-43.29,0
1814,ZnO,I,Sphere,,Commercial,Positive,THP-1,1000000.0,H,Human,Blood,Monocyte,Adult,L,24,10.0,MTT,TetrazoliumSalt,94.5,17.5,0
1064,Ag,I,Sphere,Citrate-Lactose,Chemical Reduction,Negative,HDF,3000.0,H,Human,Skin,Fibroblast,Adult,L,24,25.0,MTS,TetrazoliumSalt,50.0,-31.0,1
1049,Polystyrene,O,Sphere,NH2,Commercial,Positive,NIH3T3,5000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,5.0,CCK-8,TetrazoliumSalt,50.0,36.6,0
